party_identifier,event_count,rera_complaint_count,mutation_rejection_count,cpgrams_escalation_count,cersai_flag_count,avg_days_between_events,multi_portal_escalation_score,events_last_30_days,events_last_60_days,state,district,predicted_dispute_type,label
PID-19773,2,0,0,0,0,77.0,0.4,1,1,West Bengal,Siliguri,employment,0
PID-97908,3,0,1,0,1,35.5,0.6,1,1,Maharashtra,Pune,rent_tenancy,0
PID-33482,6,0,1,1,1,9.6,0.6,4,6,Punjab,Amritsar,rent_tenancy,1
PID-65866,2,0,0,0,0,33.0,0.2,1,2,Gujarat,Rajkot,contract_breach,0
PID-39687,5,1,1,1,1,16.8,0.8,2,4,Kerala,Kannur,property_boundary,1
PID-26078,7,0,0,2,0,17.0,0.8,2,3,Bihar,Patna,other_civil,1
PID-32565,2,0,0,0,1,30.0,0.2,1,2,Telangana,Hyderabad,contract_breach,0
PID-12790,1,0,0,0,0,999,0.2,1,1,Bihar,Patna,employment,0
PID-26295,1,1,0,0,0,999,0.2,1,1,Tamil Nadu,Madurai,property_ownership,0
PID-22019,7,1,0,2,0,14.8,0.8,1,2,West Bengal,Asansol,rent_tenancy,1
PID-99305,5,3,0,1,0,19.2,0.6,2,3,Andhra Pradesh,Visakhapatnam,property_ownership,1
PID-87902,2,0,0,0,0,43.0,0.4,1,1,Andhra Pradesh,Vijayawada,rent_tenancy,0
PID-82569,7,3,1,0,0,11.0,0.6,1,3,Karnataka,Mangaluru,property_boundary,1
PID-42593,5,1,1,0,0,9.0,0.6,2,5,West Bengal,Durgapur,property_boundary,1
PID-63302,3,0,1,0,0,65.5,0.6,1,1,Bihar,Muzaffarpur,property_boundary,0
PID-94066,8,2,0,2,0,12.0,0.8,2,3,Punjab,Chandigarh,rent_tenancy,1
PID-98988,3,0,1,1,0,59.0,0.4,1,1,Bihar,Muzaffarpur,rent_tenancy,0
PID-22914,3,0,0,0,2,11.0,0.6,1,3,Punjab,Amritsar,money_loan,1
PID-20315,3,2,0,0,0,62.5,0.4,1,1,Maharashtra,Pune,property_ownership,0
PID-78583,8,1,0,1,0,13.1,0.8,4,5,Tamil Nadu,Madurai,property_boundary,1
PID-42653,8,0,1,3,1,12.9,0.6,2,5,Gujarat,Vadodara,rent_tenancy,1
PID-20920,6,4,0,0,0,17.8,0.6,2,3,Telangana,Khammam,rent_tenancy,1
PID-61911,2,0,0,0,0,57.0,0.4,1,1,Punjab,Ludhiana,contract_breach,0
PID-51077,2,0,0,0,0,38.0,0.2,1,2,Karnataka,Mangaluru,money_loan,0
PID-55927,3,0,0,1,0,13.0,0.4,2,3,Telangana,Warangal,other_civil,1
PID-97312,1,1,0,0,0,999,0.2,1,1,Kerala,Kozhikode,rent_tenancy,0
PID-60324,7,2,1,0,0,13.5,0.8,1,5,Tamil Nadu,Coimbatore,property_ownership,1
PID-23497,3,1,1,0,0,13.0,0.6,2,3,Maharashtra,Thane,rent_tenancy,1
PID-77903,1,0,0,0,0,999,0.2,1,1,Uttar Pradesh,Agra,family_inheritance,0
PID-75444,7,2,0,0,0,10.8,1.0,2,5,Telangana,Warangal,property_boundary,1
PID-38351,5,0,0,2,1,8.5,0.6,2,5,West Bengal,Howrah,neighbourhood,1
PID-37054,3,0,0,1,1,63.0,0.4,1,1,Tamil Nadu,Madurai,other_civil,0
PID-38227,2,0,0,0,1,56.0,0.4,1,1,Punjab,Chandigarh,contract_breach,0
PID-64297,3,1,0,1,0,78.5,0.4,1,1,Maharashtra,Thane,property_boundary,0
PID-51030,3,0,1,0,0,62.5,0.4,1,2,Punjab,Jalandhar,property_ownership,0
PID-85221,1,0,0,0,1,999,0.2,1,1,Tamil Nadu,Coimbatore,employment,0
PID-35705,2,1,0,0,0,83.0,0.4,1,1,Gujarat,Gandhinagar,property_boundary,0
PID-38675,2,0,0,0,0,50.0,0.2,1,1,Bihar,Bhagalpur,other_civil,0
PID-57015,3,1,0,0,0,59.0,0.6,1,1,Punjab,Chandigarh,rent_tenancy,0
PID-81352,2,0,0,0,0,55.0,0.4,1,1,Tamil Nadu,Madurai,property_ownership,0
PID-91200,2,0,0,0,0,51.0,0.4,1,1,Bihar,Patna,money_loan,0
PID-69929,5,2,0,0,0,12.0,0.6,2,5,Tamil Nadu,Madurai,property_ownership,1
PID-45357,2,1,0,0,1,55.0,0.4,1,1,Gujarat,Ahmedabad,rent_tenancy,0
PID-72003,3,1,0,1,0,9.5,0.6,3,3,Telangana,Khammam,property_boundary,1
PID-64171,6,1,1,0,0,10.4,0.8,1,4,West Bengal,Siliguri,property_boundary,1
PID-49343,3,1,0,1,1,40.0,0.6,1,2,Gujarat,Surat,property_boundary,0
PID-30574,7,1,1,2,0,14.8,0.8,2,3,Kerala,Kozhikode,property_boundary,1
PID-41499,3,1,0,0,0,38.0,0.4,1,2,Uttar Pradesh,Agra,property_boundary,0
PID-14735,2,0,0,1,0,73.0,0.4,1,1,Kerala,Kozhikode,neighbourhood,0
PID-46291,5,1,0,1,0,10.0,0.8,1,3,Andhra Pradesh,Guntur,property_ownership,1
PID-51607,1,0,0,0,0,999,0.2,1,1,Bihar,Gaya,property_boundary,0
PID-27373,2,0,0,0,0,54.0,0.4,1,1,Karnataka,Bengaluru Urban,other_civil,0
PID-40960,1,0,0,0,0,999,0.2,1,1,Haryana,Ambala,money_loan,0
PID-87845,5,1,1,0,0,18.8,0.6,1,3,Punjab,Ludhiana,property_ownership,1
PID-65386,3,1,0,1,0,9.0,0.6,3,3,Maharashtra,Thane,property_boundary,1
PID-43470,7,1,0,1,0,19.3,0.6,1,3,Delhi,North Delhi,property_ownership,1
PID-25448,5,1,0,0,1,16.5,0.8,1,2,Haryana,Karnal,rent_tenancy,1
PID-33629,8,2,1,2,1,11.1,0.8,4,5,Telangana,Nizamabad,property_ownership,1
PID-37349,7,0,1,0,1,14.0,0.8,2,4,Maharashtra,Nagpur,rent_tenancy,1
PID-76629,2,0,0,0,0,75.0,0.4,1,1,Karnataka,Mysuru,other_civil,0
PID-66512,5,2,1,0,0,15.0,0.6,1,3,Haryana,Gurugram,property_ownership,1
PID-40160,3,0,1,1,0,47.5,0.4,1,1,Haryana,Faridabad,rent_tenancy,0
PID-65001,3,0,0,0,1,66.5,0.6,1,1,Punjab,Amritsar,family_inheritance,0
PID-41965,7,3,1,0,1,12.7,0.8,3,5,Punjab,Amritsar,property_boundary,1
PID-98501,1,0,0,0,0,999,0.2,1,1,Andhra Pradesh,Nellore,consumer,0
PID-65209,1,0,1,0,0,999,0.2,1,1,Madhya Pradesh,Indore,rent_tenancy,0
PID-47882,7,1,2,0,2,17.3,0.8,1,2,Delhi,North Delhi,property_boundary,1
PID-14785,5,1,0,0,2,17.8,0.6,1,2,Gujarat,Surat,property_ownership,1
PID-34096,2,1,0,0,1,70.0,0.4,1,1,Kerala,Thiruvananthapuram,property_ownership,0
PID-63485,3,0,0,0,0,54.0,0.4,1,1,West Bengal,Asansol,employment,0
PID-81584,7,3,1,2,0,13.8,0.8,2,5,Tamil Nadu,Chennai,property_boundary,1
PID-41729,2,2,0,0,0,90.0,0.2,1,1,Haryana,Gurugram,rent_tenancy,0
PID-53963,3,0,0,1,0,9.5,0.6,1,3,Kerala,Kannur,consumer,1
PID-87919,1,1,0,0,0,999,0.2,1,1,Uttar Pradesh,Kanpur,property_boundary,0
PID-96404,2,0,0,1,0,67.0,0.4,1,1,Andhra Pradesh,Visakhapatnam,neighbourhood,0
PID-27842,5,0,0,0,0,17.8,0.4,2,3,Rajasthan,Ajmer,property_ownership,1
PID-10640,7,0,0,1,1,14.8,0.8,2,3,West Bengal,Siliguri,other_civil,1
PID-84297,5,1,0,1,0,10.8,0.8,1,4,Andhra Pradesh,Vijayawada,property_boundary,1
PID-28850,6,0,0,0,1,13.8,0.8,1,3,Andhra Pradesh,Vijayawada,property_boundary,1
PID-40739,3,1,0,0,1,61.0,0.6,1,2,Telangana,Khammam,property_ownership,0
PID-40498,6,3,0,0,1,14.8,0.6,2,3,Kerala,Thiruvananthapuram,rent_tenancy,1
PID-22957,2,0,1,0,1,43.0,0.4,1,1,Haryana,Ambala,property_boundary,0
PID-35913,1,0,0,0,0,999,0.2,1,1,Delhi,West Delhi,consumer,0
PID-53394,1,0,0,0,0,999,0.2,1,1,Rajasthan,Ajmer,employment,0
PID-37602,3,0,1,0,2,55.5,0.4,1,1,Madhya Pradesh,Ujjain,property_ownership,0
PID-44487,4,0,1,0,1,7.0,0.6,3,4,Madhya Pradesh,Gwalior,property_ownership,1
PID-13447,3,1,1,0,0,73.5,0.6,1,1,Delhi,South Delhi,rent_tenancy,0
PID-20952,1,0,0,0,0,999,0.2,1,1,Bihar,Gaya,property_ownership,0
PID-21666,1,0,0,1,0,999,0.2,1,1,Uttar Pradesh,Noida,neighbourhood,0
PID-18747,3,1,0,0,1,69.0,0.6,1,2,Andhra Pradesh,Visakhapatnam,property_ownership,0
PID-34753,1,1,0,0,0,999,0.2,1,1,Andhra Pradesh,Nellore,rent_tenancy,0
PID-34202,2,1,0,0,0,86.0,0.4,1,1,Andhra Pradesh,Vijayawada,rent_tenancy,0
PID-17212,5,0,0,2,0,9.5,0.6,1,4,Telangana,Khammam,consumer,1
PID-60085,3,1,0,0,0,77.0,0.6,1,1,Tamil Nadu,Chennai,rent_tenancy,0
PID-77357,3,0,1,1,1,23.5,0.6,1,3,Delhi,North Delhi,rent_tenancy,1
PID-73133,2,0,0,1,1,54.0,0.4,1,1,Andhra Pradesh,Vijayawada,consumer,0
PID-76150,4,2,0,0,0,18.7,0.6,2,4,Rajasthan,Ajmer,property_ownership,1
PID-11715,4,2,0,0,0,15.0,0.6,2,4,Telangana,Hyderabad,rent_tenancy,1
PID-43697,3,0,1,0,1,81.5,0.6,1,1,Tamil Nadu,Chennai,property_ownership,0
PID-25076,3,0,0,0,0,61.5,0.4,1,1,Uttar Pradesh,Kanpur,family_inheritance,0
PID-93738,3,2,0,0,0,59.0,0.4,1,1,Gujarat,Rajkot,rent_tenancy,0
PID-44937,1,0,0,1,0,999,0.2,1,1,Uttar Pradesh,Varanasi,neighbourhood,0
PID-40237,2,0,0,0,0,69.0,0.4,1,1,Kerala,Kozhikode,family_inheritance,0
PID-84212,3,2,0,0,0,62.5,0.4,1,1,West Bengal,Asansol,property_boundary,0
PID-32662,1,0,0,0,0,999,0.2,1,1,Gujarat,Gandhinagar,property_boundary,0
PID-24354,4,1,0,0,1,16.0,0.6,1,3,West Bengal,Siliguri,rent_tenancy,1
PID-41896,8,5,1,0,0,14.1,0.8,3,6,Gujarat,Ahmedabad,property_ownership,1
PID-47236,6,3,0,1,0,14.0,0.4,2,3,Andhra Pradesh,Tirupati,rent_tenancy,1
PID-63678,2,1,0,0,0,67.0,0.4,1,1,Haryana,Panipat,rent_tenancy,0
PID-47121,2,1,0,1,0,31.0,0.4,1,2,Madhya Pradesh,Bhopal,rent_tenancy,0
PID-63273,3,0,0,0,1,80.0,0.4,1,1,West Bengal,Kolkata,property_boundary,0
PID-50409,1,0,0,0,0,999,0.2,1,1,Madhya Pradesh,Bhopal,neighbourhood,0
PID-91229,3,0,0,0,0,17.0,0.4,1,3,Maharashtra,Mumbai,family_inheritance,1
PID-82104,1,0,0,0,0,999,0.2,1,1,Telangana,Karimnagar,money_loan,0
PID-53727,3,1,1,0,0,67.5,0.6,1,1,Karnataka,Mangaluru,property_boundary,0
PID-51015,7,2,1,2,0,13.2,0.8,1,4,Maharashtra,Nashik,rent_tenancy,1
PID-61111,8,2,2,0,0,16.7,0.8,2,3,Gujarat,Gandhinagar,property_ownership,1
PID-44668,6,1,2,1,1,10.6,0.8,3,4,Delhi,Central Delhi,property_boundary,1
PID-95953,4,1,0,0,0,12.3,0.6,3,4,West Bengal,Howrah,property_boundary,1
PID-17998,3,0,0,1,1,14.0,0.6,2,3,Haryana,Faridabad,consumer,1
PID-98291,3,0,0,0,1,77.0,0.6,1,1,Gujarat,Surat,employment,0
PID-76447,3,0,1,0,1,76.5,0.4,1,1,Haryana,Gurugram,property_boundary,0
PID-98241,8,2,0,0,2,17.3,0.8,1,3,West Bengal,Kolkata,rent_tenancy,1
PID-55034,3,1,0,0,0,51.0,0.6,1,1,Uttar Pradesh,Agra,rent_tenancy,0
PID-67361,4,1,0,0,1,13.3,0.6,2,4,Gujarat,Gandhinagar,rent_tenancy,1
PID-44685,2,0,0,0,0,41.0,0.4,1,2,Haryana,Gurugram,property_ownership,0
PID-32684,1,0,0,0,1,999,0.2,1,1,Andhra Pradesh,Nellore,money_loan,0
PID-22638,2,1,0,1,0,38.0,0.4,1,1,West Bengal,Howrah,rent_tenancy,0
PID-39139,1,1,0,0,0,999,0.2,1,1,Haryana,Panipat,property_boundary,0
PID-92806,3,0,0,0,1,44.5,0.6,1,1,Gujarat,Gandhinagar,employment,0
PID-10350,4,0,1,2,0,4.7,0.6,3,4,Delhi,South Delhi,property_ownership,1
PID-46782,1,1,0,0,0,999,0.2,1,1,Bihar,Gaya,property_boundary,0
PID-97966,6,0,0,2,1,18.4,0.8,1,2,Andhra Pradesh,Guntur,neighbourhood,1
PID-89194,8,2,0,2,1,17.3,1.0,1,2,Karnataka,Mysuru,rent_tenancy,1
PID-17181,5,2,0,0,0,11.0,0.6,1,3,Karnataka,Hubli-Dharwad,rent_tenancy,1
PID-73020,5,1,1,0,0,14.8,0.6,2,4,Uttar Pradesh,Varanasi,property_ownership,1
PID-58622,1,1,0,0,0,999,0.2,1,1,Delhi,West Delhi,property_boundary,0
PID-94562,2,2,0,0,0,81.0,0.2,1,1,Haryana,Faridabad,property_boundary,0
PID-82877,6,1,0,0,0,16.2,0.6,1,3,Haryana,Faridabad,rent_tenancy,1
PID-94663,3,1,0,1,0,53.0,0.6,1,1,Tamil Nadu,Tiruchirappalli,rent_tenancy,0
PID-78667,3,0,1,1,1,46.0,0.4,1,1,West Bengal,Durgapur,property_boundary,0
PID-58641,2,1,0,0,0,60.0,0.4,1,1,Maharashtra,Thane,property_ownership,0
PID-28268,1,1,0,0,0,999,0.2,1,1,Andhra Pradesh,Visakhapatnam,property_ownership,0
PID-96643,5,1,0,1,0,10.8,0.6,1,3,Kerala,Thrissur,property_ownership,1
PID-48575,1,0,0,1,0,999,0.2,1,1,Andhra Pradesh,Guntur,neighbourhood,0
PID-85319,3,0,0,0,0,32.0,0.6,1,2,Gujarat,Gandhinagar,other_civil,0
PID-11374,5,1,1,1,1,7.5,0.6,3,5,Karnataka,Hubli-Dharwad,property_boundary,1
PID-18141,3,0,0,0,1,61.0,0.6,1,1,Maharashtra,Nagpur,contract_breach,0
PID-20789,2,0,0,0,0,40.0,0.2,1,2,Gujarat,Surat,contract_breach,0
PID-74792,2,0,0,0,1,55.0,0.4,1,1,Kerala,Kochi,employment,0
PID-43313,3,0,0,1,0,16.5,0.6,1,3,Maharashtra,Mumbai,neighbourhood,1
PID-76194,4,1,0,0,1,18.7,0.6,1,2,Gujarat,Vadodara,property_ownership,1
PID-64896,3,0,0,0,1,49.0,0.4,1,1,Punjab,Amritsar,property_ownership,0
PID-60469,3,0,0,0,2,13.0,0.4,3,3,Madhya Pradesh,Ujjain,contract_breach,1
PID-50291,3,0,0,0,0,34.5,0.6,1,2,Bihar,Bhagalpur,property_ownership,0
PID-40198,8,3,2,1,1,14.1,0.8,3,4,Maharashtra,Nashik,property_ownership,1
PID-52193,8,3,2,0,3,18.9,1.0,1,4,Kerala,Kozhikode,property_ownership,1
PID-41183,8,3,1,1,1,15.1,0.8,1,2,Kerala,Kochi,property_boundary,1
PID-89042,1,0,0,0,0,999,0.2,1,1,Telangana,Karimnagar,money_loan,0
PID-14566,3,0,0,0,0,63.0,0.4,1,1,Tamil Nadu,Chennai,family_inheritance,0
PID-46693,2,1,0,0,0,53.0,0.4,1,1,Madhya Pradesh,Ujjain,rent_tenancy,0
PID-40753,3,2,0,0,0,65.0,0.4,1,1,Uttar Pradesh,Varanasi,property_boundary,0
PID-10592,1,0,0,0,1,999,0.2,1,1,Punjab,Chandigarh,family_inheritance,0
PID-98220,6,0,1,0,1,10.8,0.6,1,4,Andhra Pradesh,Nellore,property_boundary,1
PID-32770,3,0,1,0,0,51.5,0.4,1,1,Madhya Pradesh,Bhopal,property_boundary,0
PID-68996,3,1,0,0,0,71.0,0.4,1,1,Tamil Nadu,Madurai,property_ownership,0
PID-52245,2,1,0,0,0,74.0,0.4,1,1,Andhra Pradesh,Vijayawada,property_ownership,0
PID-54496,4,0,1,0,1,12.0,0.6,1,4,Gujarat,Ahmedabad,rent_tenancy,1
PID-83546,7,2,1,1,1,15.2,1.0,1,3,Bihar,Muzaffarpur,property_ownership,1
PID-28395,1,1,0,0,0,999,0.2,1,1,Maharashtra,Mumbai,rent_tenancy,0
PID-46956,1,0,0,0,0,999,0.2,1,1,Haryana,Gurugram,rent_tenancy,0
PID-38540,2,0,0,1,0,42.0,0.4,1,2,West Bengal,Durgapur,other_civil,0
PID-85521,1,0,1,0,0,999,0.2,1,1,Karnataka,Mangaluru,rent_tenancy,0
PID-65419,3,0,0,0,0,83.5,0.6,1,1,Maharashtra,Pune,employment,0
PID-48684,4,1,0,0,0,19.7,0.8,1,2,Haryana,Gurugram,rent_tenancy,1
PID-35591,3,0,0,1,0,12.0,0.4,2,3,Punjab,Amritsar,neighbourhood,1
PID-20034,3,0,1,0,0,60.0,0.4,1,1,Tamil Nadu,Madurai,property_ownership,0
PID-14385,3,0,1,0,0,15.5,0.6,1,3,Telangana,Nizamabad,property_ownership,1
PID-77811,1,0,0,0,0,999,0.2,1,1,Bihar,Muzaffarpur,consumer,0
PID-55593,6,0,1,0,2,11.8,0.8,3,5,Haryana,Panipat,rent_tenancy,1
PID-24591,3,0,0,3,0,9.0,0.2,3,3,Delhi,West Delhi,other_civil,1
PID-78769,1,0,0,0,0,999,0.2,1,1,Andhra Pradesh,Guntur,other_civil,0
PID-88346,2,1,0,0,0,83.0,0.4,1,1,Andhra Pradesh,Tirupati,property_boundary,0
PID-69381,7,1,1,0,0,15.8,1.0,1,3,Kerala,Kochi,rent_tenancy,1
PID-49296,3,0,0,0,1,88.5,0.4,1,1,Bihar,Darbhanga,property_ownership,0
PID-38441,1,0,0,0,0,999,0.2,1,1,Bihar,Muzaffarpur,rent_tenancy,0
PID-37017,1,0,0,0,0,999,0.2,1,1,Madhya Pradesh,Indore,family_inheritance,0
PID-46678,3,1,0,0,0,43.0,0.6,1,2,Delhi,South Delhi,rent_tenancy,0
PID-46311,1,0,0,0,0,999,0.2,1,1,Telangana,Warangal,neighbourhood,0
PID-13588,3,0,0,1,0,79.0,0.4,1,1,Uttar Pradesh,Agra,other_civil,0
PID-54678,1,0,0,1,0,999,0.2,1,1,Madhya Pradesh,Ujjain,consumer,0
PID-87168,1,0,0,0,0,999,0.2,1,1,Gujarat,Ahmedabad,rent_tenancy,0
PID-65492,1,1,0,0,0,999,0.2,1,1,Tamil Nadu,Coimbatore,rent_tenancy,0
PID-24552,3,1,0,0,1,51.0,0.6,1,1,Punjab,Patiala,property_boundary,0
PID-88840,3,0,0,0,1,71.0,0.4,1,1,Telangana,Hyderabad,money_loan,0
PID-19400,3,1,0,0,0,64.5,0.4,1,1,Maharashtra,Thane,property_boundary,0
PID-98954,6,2,1,0,0,16.8,0.6,2,3,Madhya Pradesh,Ujjain,property_ownership,1
PID-31649,1,1,0,0,0,999,0.2,1,1,Rajasthan,Udaipur,rent_tenancy,0
PID-35910,3,1,0,1,1,78.0,0.4,1,1,Maharashtra,Nagpur,rent_tenancy,0
PID-39105,5,0,0,1,0,14.2,0.6,2,4,Haryana,Ambala,consumer,1
PID-21723,1,0,0,0,0,999,0.2,1,1,West Bengal,Siliguri,family_inheritance,0
PID-68977,3,0,0,1,0,18.5,0.6,1,3,Tamil Nadu,Tiruchirappalli,other_civil,1
PID-22270,1,0,0,1,0,999,0.2,1,1,Gujarat,Ahmedabad,neighbourhood,0
PID-54696,6,0,0,0,1,8.0,0.8,2,5,Haryana,Faridabad,property_ownership,1
PID-92812,3,1,0,1,0,15.0,0.6,1,3,Karnataka,Mangaluru,rent_tenancy,1
PID-11016,3,1,0,0,0,17.0,0.6,2,3,Tamil Nadu,Tiruchirappalli,rent_tenancy,1
PID-55690,2,1,0,0,0,43.0,0.4,1,2,Uttar Pradesh,Agra,property_boundary,0
PID-80895,3,1,1,0,0,17.5,0.4,2,3,Madhya Pradesh,Bhopal,property_ownership,1
PID-43179,4,2,0,0,0,12.3,0.4,2,4,Gujarat,Surat,rent_tenancy,1
PID-63074,3,0,1,0,0,73.0,0.4,1,1,Haryana,Panipat,rent_tenancy,0
PID-69064,8,0,3,0,0,12.6,0.8,2,5,Maharashtra,Thane,property_ownership,1
PID-37644,2,1,0,1,0,84.0,0.4,1,1,Uttar Pradesh,Kanpur,property_ownership,0
PID-25665,2,1,0,0,0,86.0,0.4,1,1,Uttar Pradesh,Varanasi,property_ownership,0
PID-29402,1,1,0,0,0,999,0.2,1,1,Madhya Pradesh,Ujjain,rent_tenancy,0
PID-49998,5,1,1,1,0,11.2,0.6,1,4,Rajasthan,Jaipur,rent_tenancy,1
PID-51342,3,0,1,1,0,55.5,0.4,1,2,Tamil Nadu,Salem,property_ownership,0
PID-74309,3,0,0,0,1,43.0,0.6,1,2,Andhra Pradesh,Guntur,property_boundary,0
PID-71901,1,0,0,0,0,999,0.2,1,1,Bihar,Darbhanga,property_boundary,0
PID-84686,3,1,1,0,0,59.0,0.6,1,2,Delhi,West Delhi,property_boundary,0
PID-27039,2,0,0,0,0,30.0,0.4,1,2,Madhya Pradesh,Indore,family_inheritance,0
PID-69446,3,1,0,0,0,13.0,0.6,1,3,Rajasthan,Udaipur,property_boundary,1
PID-49612,2,1,0,0,1,57.0,0.4,1,1,Telangana,Karimnagar,property_ownership,0
PID-42941,4,1,1,1,0,23.0,0.6,1,2,Tamil Nadu,Madurai,rent_tenancy,1
PID-93674,7,2,2,1,0,12.0,0.8,3,6,Andhra Pradesh,Visakhapatnam,property_ownership,1
PID-69584,3,0,0,0,0,40.0,0.6,1,2,Madhya Pradesh,Indore,other_civil,0
PID-30873,5,1,0,0,1,13.8,0.6,3,5,Madhya Pradesh,Jabalpur,property_ownership,1
PID-72334,3,0,1,0,0,79.0,0.6,1,1,Maharashtra,Mumbai,rent_tenancy,0
PID-65511,2,0,0,1,0,77.0,0.2,1,1,Andhra Pradesh,Vijayawada,other_civil,0
PID-47940,3,1,0,0,2,5.0,0.6,3,3,Punjab,Ludhiana,property_boundary,1
PID-54973,2,1,0,0,0,89.0,0.4,1,1,Uttar Pradesh,Lucknow,rent_tenancy,0
PID-64977,4,1,0,0,2,12.7,0.4,1,3,West Bengal,Asansol,property_boundary,1
PID-29465,1,0,0,0,0,999,0.2,1,1,Kerala,Thrissur,other_civil,0
PID-88401,3,1,0,0,0,8.5,0.6,1,3,Madhya Pradesh,Jabalpur,rent_tenancy,1
PID-36348,3,0,1,0,0,69.0,0.4,1,1,Karnataka,Belagavi,property_ownership,0
PID-93252,2,1,0,1,0,90.0,0.4,1,1,Maharashtra,Pune,property_boundary,0
PID-54252,7,4,0,0,1,19.0,0.6,1,3,Madhya Pradesh,Ujjain,rent_tenancy,1
PID-68540,3,0,2,0,1,18.0,0.6,2,3,Madhya Pradesh,Jabalpur,property_ownership,1
PID-28733,6,1,2,2,0,12.8,0.8,1,4,Punjab,Ludhiana,rent_tenancy,1
PID-72916,4,2,0,0,0,13.3,0.6,1,4,Rajasthan,Kota,property_ownership,1
PID-55167,4,0,0,2,0,17.0,0.4,2,4,Gujarat,Ahmedabad,neighbourhood,1
PID-46202,7,2,0,0,0,12.0,1.0,1,4,West Bengal,Siliguri,property_ownership,1
PID-93084,8,2,0,0,0,14.4,1.0,2,3,Bihar,Patna,property_boundary,1
PID-20639,1,0,0,0,0,999,0.2,1,1,Uttar Pradesh,Lucknow,consumer,0
PID-16083,2,1,0,0,0,52.0,0.4,1,1,West Bengal,Siliguri,property_boundary,0
PID-12753,1,0,0,0,0,999,0.2,1,1,West Bengal,Durgapur,consumer,0
PID-40423,3,0,0,1,0,19.5,0.6,1,3,Delhi,East Delhi,consumer,1
PID-52701,7,3,0,0,0,16.0,0.6,1,3,Delhi,South Delhi,property_boundary,1
PID-42742,3,1,0,0,0,56.5,0.6,1,1,Uttar Pradesh,Agra,rent_tenancy,0
PID-90613,2,0,1,0,0,52.0,0.4,1,1,Madhya Pradesh,Bhopal,rent_tenancy,0
PID-68397,2,0,0,1,0,78.0,0.4,1,1,Telangana,Khammam,neighbourhood,0
PID-23641,3,0,0,0,0,72.5,0.4,1,1,Bihar,Gaya,neighbourhood,0
PID-50413,6,2,0,1,0,11.4,0.8,2,5,Rajasthan,Jaipur,rent_tenancy,1
PID-32080,2,0,0,0,1,81.0,0.4,1,1,Kerala,Kochi,property_ownership,0
PID-30441,3,0,0,1,0,60.0,0.6,1,1,Maharashtra,Nagpur,neighbourhood,0
PID-50277,2,1,0,0,0,88.0,0.4,1,1,Tamil Nadu,Madurai,rent_tenancy,0
PID-13007,4,0,0,1,0,16.7,0.6,1,3,Punjab,Ludhiana,other_civil,1
PID-28864,2,0,0,1,0,37.0,0.4,1,2,Uttar Pradesh,Lucknow,consumer,0
PID-88423,7,2,1,1,2,18.2,0.8,1,3,Maharashtra,Nagpur,rent_tenancy,1
PID-85358,2,1,1,0,0,62.0,0.4,1,1,Tamil Nadu,Coimbatore,property_boundary,0
PID-60144,1,1,0,0,0,999,0.2,1,1,Madhya Pradesh,Jabalpur,property_ownership,0
PID-10913,3,1,0,0,0,12.0,0.4,3,3,Telangana,Karimnagar,property_boundary,1
PID-36314,1,0,1,0,0,999,0.2,1,1,Gujarat,Surat,property_boundary,0
PID-63659,3,1,0,0,0,45.5,0.4,1,1,Delhi,West Delhi,property_boundary,0
PID-69761,5,2,0,1,0,11.0,0.6,3,5,Maharashtra,Nagpur,property_ownership,1
PID-73530,2,1,0,0,0,64.0,0.4,1,1,West Bengal,Kolkata,rent_tenancy,0
PID-61043,3,2,1,0,0,24.0,0.4,1,2,Bihar,Gaya,property_ownership,1
PID-24582,1,0,0,1,0,999,0.2,1,1,Haryana,Karnal,other_civil,0
PID-52879,2,1,0,0,0,50.0,0.4,1,1,Punjab,Ludhiana,property_boundary,0
PID-52948,8,2,2,1,0,11.9,0.8,4,5,Delhi,North Delhi,property_boundary,1
PID-38974,3,1,0,0,0,23.0,0.6,1,3,Karnataka,Mangaluru,property_ownership,1
PID-46458,4,0,1,0,0,15.0,0.6,1,4,Andhra Pradesh,Tirupati,rent_tenancy,1
PID-86999,1,1,0,0,0,999,0.2,1,1,Haryana,Karnal,property_ownership,0
PID-40335,3,2,0,0,1,33.0,0.4,1,2,Karnataka,Mysuru,rent_tenancy,0
PID-46808,8,4,0,0,1,12.9,0.8,2,5,Andhra Pradesh,Visakhapatnam,property_ownership,1
PID-50784,5,0,1,1,0,11.2,0.6,2,4,Tamil Nadu,Chennai,property_boundary,1
PID-62035,7,0,1,2,1,11.8,0.8,1,3,Delhi,South Delhi,property_boundary,1
PID-24999,6,2,1,0,0,13.4,0.8,1,4,Kerala,Thiruvananthapuram,property_boundary,1
PID-71262,3,0,0,0,2,73.0,0.4,1,1,Uttar Pradesh,Lucknow,contract_breach,0
PID-60939,2,0,0,0,1,50.0,0.2,1,1,West Bengal,Durgapur,neighbourhood,0
PID-29843,6,3,0,0,0,17.4,0.8,1,2,Maharashtra,Nashik,property_boundary,1
PID-82616,7,0,3,0,0,17.3,0.8,1,3,Karnataka,Mangaluru,rent_tenancy,1
PID-46165,7,1,1,0,0,15.3,0.8,1,3,Madhya Pradesh,Ujjain,rent_tenancy,1
PID-52038,3,2,0,0,0,82.0,0.4,1,1,Gujarat,Vadodara,rent_tenancy,0
